                 #Calculate new coolingdata
                  Used_KwH =  NewKwH -  OldKwH
                  Used_m3  =  Newm3  -  Oldm3
                  Cooling = ( Used_KwH /  Used_m3) * 860
                  NewT8 = ( Used_m3 *  Forward)
                  NewT9 = ( Used_m3 *  Return)
                  AccuFT8 =  NewT8 +  OldT8
                  AccuRT9 =  NewT9 +  OldT9

#Date,KwH,m3,Cooling,Used_KwH,Used_m3,AccuFT8,AccuRT9,Forward,Return

02-10-2022,50.921,2237.26,28.950,0.068,02.02,137,226.44,098,100.29,63.93,35.60
03-10-2022,50.982,2239.08,28.824,0.061,01.82,137,341.92,098,166.92,63.45,36.61
04-10-2022,51.043,2240.95,28.053,0.061,01.87,137,460.76,098,244.56,63.55,41.52
05-10-2022,51.097,2242.59,28.317,0.054,01.64,137,564.08,098,301.52,63.00,34.73
06-10-2022,51.145,2244.00,29.277,0.048,01.41,137,653.77,098,352.14,63.61,35.90
07-10-2022,51.192,2245.37,29.504,0.047,01.37,137,743.86,098,399.31,65.76,34.43
08-10-2022,51.244,2246.80,31.273,0.052,01.43,137,836.87,098,450.39,65.04,35.72
09-10-2022,51.294,2248.38,27.215,0.050,01.58,137,937.91,098,519.17,63.95,43.53
10-10-2022,51.349,2250.14,26.875,0.055,01.76,138,050.46,098,583.52,63.95,36.56
11-10-2022,51.404,2251.95,26.133,0.055,01.81,138,166.14,098,663.49,63.91,44.18
12-10-2022,51.465,2254.02,25.343,0.061,02.07,138,298.93,098,762.58,64.15,47.87
13-10-2022,51.526,2255.98,26.765,0.061,01.96,138,423.45,098,833.79,63.53,36.33
14-10-2022,51.589,2257.85,28.973,0.063,01.87,138,541.91,098,901.11,63.35,36.00
15-10-2022,51.644,2259.48,29.018,0.055,01.63,138,644.81,098,960.77,63.13,36.60
16-10-2022,51.695,2260.98,29.240,0.051,01.50,138,739.43,099,013.71,63.08,35.34
17-10-2022,51.749,2262.66,27.643,0.054,01.68,138,846.11,099,082.83,63.50,41.15
18-10-2022,51.804,2264.28,29.198,0.055,01.62,138,948.30,099,142.93,63.08,37.12
19-10-2022,51.857,2265.88,28.488,0.053,01.60,139,051.56,099,213.23,64.54,43.94
20-10-2022,51.922,2268.83,18.949,0.065,02.95,139,243.84,099,360.11,65.18,49.79
21-10-2022,52.000,2271.74,23.052,0.078,02.91,139,431.48,099,480.12,64.48,41.24
22-10-2022,52.074,2273.95,28.796,0.074,02.21,139,571.09,099,556.01,63.17,34.34
23-10-2022,52.133,2275.66,29.673,0.059,01.71,139,678.39,099,620.77,62.75,37.87
24-10-2022,52.185,2277.18,29.421,0.052,01.52,139,775.15,099,673.35,63.66,34.59
25-10-2022,52.236,2278.70,28.855,0.051,01.52,139,871.62,099,725.00,63.47,33.98
26-10-2022,52.291,2280.32,29.198,0.055,01.62,139,974.33,099,784.45,63.40,36.70
27-10-2022,52.347,2281.93,29.913,0.056,01.61,140,075.92,099,842.67,63.10,36.16
28-10-2022,52.396,2283.41,28.473,0.049,01.48,140,169.47,099,897.18,63.21,36.83
29-10-2022,52.443,2284.89,27.311,0.047,01.48,140,262.68,099,952.28,62.98,37.23
30-10-2022,52.491,2286.31,29.070,0.048,01.42,140,352.11,100,002.25,62.98,35.19
31-10-2022,52.536,2287.69,28.043,0.045,01.38,140,438.99,100,051.60,62.96,35.76
01-11-2022,52.588,2289.21,29.421,0.052,01.52,140,535.24,100,107.03,63.32,36.47
02-11-2022,52.647,2291.07,27.280,0.059,01.86,140,654.39,100,193.24,64.06,46.35
03-11-2022,52.716,2293.39,25.578,0.069,02.32,140,804.56,100,296.20,64.73,44.38
04-11-2022,52.789,2295.60,28.407,0.073,02.21,140,947.11,100,373.44,64.50,34.95
05-11-2022,52.866,2298.19,25.568,0.077,02.59,141,116.86,100,475.82,65.54,39.53
06-11-2022,52.933,2300.39,26.191,0.067,02.20,141,259.16,100,556.08,64.68,36.48
07-11-2022,53.008,2302.73,27.564,0.075,02.34,141,409.97,100,640.48,64.45,36.07
08-11-2022,53.082,2304.88,29.600,0.074,02.15,141,546.15,100,716.57,63.34,35.39
10-11-2022,53.205,2308.41,29.966,0.123,03.53,141,729.29,100,829.95,51.88,32.12
11-11-2022,53.279,2310.56,29.600,0.074,02.15,141,865.47,100,906.04,63.34,35.39
12-11-2022,53.351,2312.57,30.806,0.072,02.01,141,990.17,100,961.19,62.04,27.44
13-11-2022,53.410,2314.24,30.383,0.059,01.67,142,096.15,101,021.41,63.46,36.06
14-11-2022,53.484,2316.39,29.600,0.074,02.15,142,233.75,101,091.84,64.00,32.76
15-11-2022,53.556,2318.69,26.922,0.072,02.30,142,382.79,101,181.72,64.80,39.08
16-11-2022,53.641,2321.60,25.120,0.085,02.91,142,573.28,101,312.38,65.46,44.90
17-11-2022,53.741,2326.22,18.615,0.100,04.62,142,879.36,101,531.28,66.25,47.38
18-11-2022,53.858,2332.14,16.997,0.117,05.92,143,269.31,101,820.65,65.87,48.88
19-11-2022,53.976,2337.07,20.584,0.118,04.93,143,613.08,102,050.44,69.73,46.61
20-11-2022,54.112,2341.94,24.016,0.136,04.87,143,950.91,102,272.41,69.37,45.58
21-11-2022,54.233,2346.15,24.717,0.121,04.21,144,233.61,102,464.47,67.15,45.62
22-11-2022,54.374,2351.65,22.047,0.141,05.50,144,620.37,102,720.88,70.32,46.62
23-11-2022,54.505,2357.55,19.095,0.131,05.90,145,012.13,103,010.63,66.40,49.11
24-11-2022,54.622,2362.98,18.530,0.117,05.43,145,372.14,103,264.75,66.30,46.80
25-11-2022,54.731,2367.97,18.786,0.109,04.99,145,706.62,103,489.90,67.03,45.12
26-11-2022,54.839,2372.83,19.111,0.108,04.86,146,018.24,103,720.17,64.12,47.38
27-11-2022,54.940,2377.26,19.607,0.101,04.43,146,304.68,103,928.56,64.66,47.04
28-11-2022,55.045,2381.95,19.254,0.105,04.69,146,613.38,104,152.74,65.82,47.80
29-11-2022,55.152,2386.88,18.665,0.107,04.93,146,933.68,104,385.83,64.97,47.28
30-11-2022,55.268,2392.46,17.878,0.116,05.58,147,299.95,104,651.27,65.64,47.57
01-12-2022,55.390,2398.32,17.904,0.122,05.86,147,689.46,104,926.98,66.47,47.05
02-12-2022,55.510,2403.85,18.662,0.120,05.53,148,064.89,105,193.91,67.89,48.27
03-12-2022,55.635,2409.67,18.471,0.125,05.82,148,450.76,105,474.96,66.30,48.29
04-12-2022,55.784,2415.91,20.535,0.149,06.24,148,869.90,105,779.85,67.17,48.86
05-12-2022,55.912,2421.48,19.763,0.128,05.57,149,235.63,106,045.65,65.66,47.72
06-12-2022,56.039,2427.02,19.715,0.127,05.54,149,623.37,106,309.13,69.99,47.56
07-12-2022,56.162,2432.18,20.500,0.123,05.16,149,990.97,106,557.58,71.24,48.15
08-12-2022,56.312,2436.92,27.215,0.150,04.74,150,354.15,106,728.36,76.62,36.03
09-12-2022,56.469,2441.05,32.692,0.157,04.13,150,669.27,106,890.79,76.30,39.33
10-12-2022,56.622,2446.18,25.649,0.153,05.13,151,027.29,107,135.29,69.79,47.66
11-12-2022,56.764,2451.16,24.522,0.142,04.98,151,392.67,107,358.79,73.37,44.88
12-12-2022,56.918,2455.46,30.800,0.154,04.30,151,767.50,107,508.56,87.17,34.83
13-12-2022,57.094,2459.81,34.795,0.176,04.35,152,089.44,107,674.77,74.01,38.21
14-12-2022,57.254,2463.83,34.229,0.160,04.02,152,386.48,107,835.69,73.89,40.03
15-12-2022,57.408,2468.00,31.760,0.154,04.17,152,701.32,107,994.65,75.50,38.12
16-12-2022,57.600,2472.25,38.852,0.192,04.25,153,047.74,108,154.54,81.51,37.62
17-12-2022,57.777,2476.02,40.377,0.177,03.77,153,340.97,108,328.07,77.78,46.03
18-12-2022,57.964,2480.69,34.437,0.187,04.67,153,689.87,108,518.33,74.71,40.74
19-12-2022,58.135,2484.89,35.014,0.171,04.20,154,017.89,108,683.73,78.10,39.38
20-12-2022,58.291,2489.92,26.672,0.156,05.03,154,365.82,108,925.72,69.17,48.11
21-12-2022,58.413,2494.87,21.196,0.122,04.95,154,696.33,109,149.41,66.77,45.19
22-12-2022,58.529,2500.06,19.222,0.116,05.19,155,034.10,109,406.21,65.08,49.48
23-12-2022,58.641,2505.08,19.187,0.112,05.02,155,382.89,109,644.91,69.48,47.55
24-12-2022,58.769,2509.24,26.462,0.128,04.16,155,692.64,109,816.55,74.46,41.26
25-12-2022,58.917,2514.30,25.154,0.148,05.06,156,047.24,110,004.17,70.08,37.08
26-12-2022,59.042,2519.85,19.369,0.125,05.55,156,417.09,110,255.92,66.64,45.36
27-12-2022,59.165,2525.02,20.460,0.123,05.17,156,776.09,110,501.34,69.44,47.47
28-12-2022,59.302,2529.68,25.283,0.137,04.66,157,098.24,110,676.46,69.13,37.58
29-12-2022,59.417,2534.05,22.632,0.115,04.37,157,387.80,110,864.06,66.26,42.93
30-12-2022,59.525,2538.17,22.544,0.108,04.12,157,671.13,111,050.94,68.77,45.36
31-12-2022,59.636,2542.78,20.707,0.111,04.61,157,973.04,111,275.77,65.49,48.77
01-01-2023,59.736,2546.19,25.220,0.100,03.41,158,189.58,111,400.13,63.50,36.47
02-01-2023,59.833,2549.55,24.827,0.097,03.36,158,412.11,111,547.53,66.23,43.87
03-01-2023,59.947,2554.17,21.221,0.114,04.62,158,737.54,111,758.29,70.44,45.62
04-01-2023,60.069,2558.94,21.996,0.122,04.77,159,067.53,111,982.62,69.18,47.03
05-01-2023,60.181,2563.01,23.666,0.112,04.07,159,353.57,112,154.25,70.28,42.17
06-01-2023,60.307,2567.48,24.242,0.126,04.47,159,682.03,112,337.52,73.48,41.00
07-01-2023,60.461,2573.18,23.235,0.154,05.70,160,090.09,112,536.96,71.59,34.99
08-01-2023,60.553,2575.36,36.294,0.092,02.18,160,246.98,112,610.10,71.97,33.55
09-01-2023,60.654,2577.90,34.197,0.101,02.54,160,418.94,112,731.11,67.70,47.64
10-01-2023,60.765,2582.93,18.978,0.111,05.03,160,767.07,112,963.35,69.21,46.17
11-01-2023,60.882,2586.93,25.155,0.117,04.00,161,058.27,113,115.15,72.80,37.95
12-01-2023,60.992,2591.51,20.655,0.110,04.58,161,371.95,113,294.96,68.49,39.26
13-01-2023,61.105,2596.34,20.120,0.113,04.83,161,708.41,113,538.73,69.66,50.47
14-01-2023,61.221,2601.29,20.154,0.116,04.95,162,034.81,113,757.57,65.94,44.21
15-01-2023,61.335,2606.65,18.291,0.114,05.36,162,424.91,113,961.73,72.78,38.09
16-01-2023,61.459,2609.82,33.640,0.124,03.17,162,655.50,114,096.26,72.74,42.44
17-01-2023,61.584,2614.19,24.600,0.125,04.37,162,976.13,114,263.28,73.37,38.22
18-01-2023,61.722,2618.56,27.158,0.138,04.37,163,299.95,114,441.66,74.10,40.82
19-01-2023,61.856,2622.24,31.315,0.134,03.68,163,579.89,114,579.33,76.07,37.41
20-01-2023,62.007,2626.43,30.993,0.151,04.19,163,891.96,114,730.46,74.48,36.07
21-01-2023,62.152,2630.28,32.390,0.145,03.85,164,177.25,114,878.34,74.10,38.41
22-01-2023,62.305,2633.97,35.659,0.153,03.69,164,479.87,115,009.78,82.01,35.62
23-01-2023,62.461,2637.81,34.937,0.156,03.84,164,777.82,115,149.67,77.59,36.43
24-01-2023,62.612,2641.25,37.750,0.151,03.44,165,037.23,115,277.81,75.41,37.25
25-01-2023,62.759,2645.04,33.356,0.147,03.79,165,337.25,115,414.25,79.16,36.00
26-01-2023,62.914,2649.03,33.409,0.155,03.99,165,640.97,115,554.62,76.12,35.18
27-01-2023,63.051,2652.85,30.843,0.137,03.82,165,924.57,115,697.76,74.24,37.47
28-01-2023,63.199,2656.23,37.657,0.148,03.38,166,186.52,115,824.58,77.50,37.52
29-01-2023,63.348,2660.66,28.926,0.149,04.43,166,501.54,116,034.83,71.11,47.46
30-01-2023,63.476,2665.73,21.712,0.128,05.07,166,866.12,116,272.36,71.91,46.85
31-01-2023,63.615,2670.15,27.045,0.139,04.42,167,212.56,116,428.74,78.38,35.38
01-02-2023,63.756,2674.43,28.332,0.141,04.28,167,527.70,116,608.89,73.63,42.09
02-02-2023,63.897,2678.85,27.434,0.141,04.42,167,858.63,116,761.20,74.87,34.46
03-02-2023,64.035,2682.76,30.353,0.138,03.91,168,141.21,116,914.35,72.27,39.17
04-02-2023,64.188,2686.99,31.106,0.153,04.23,168,468.74,117,064.60,77.43,35.52
05-02-2023,64.338,2690.43,37.500,0.150,03.44,168,740.53,117,193.05,79.01,37.34
06-02-2023,64.507,2694.82,33.107,0.169,04.39,169,075.84,117,350.39,76.38,35.84
07-02-2023,64.639,2698.04,35.255,0.132,03.22,169,325.26,117,471.46,77.46,37.60
08-02-2023,64.791,2701.76,35.140,0.152,03.72,169,611.10,117,623.61,76.84,40.90
09-02-2023,64.934,2705.42,33.601,0.143,03.66,169,904.78,117,746.51,80.24,33.58
10-02-2023,65.075,2709.57,29.219,0.141,04.15,170,211.71,117,911.22,73.96,39.69
11-02-2023,65.207,2714.70,22.129,0.132,05.13,170,582.92,118,100.52,72.36,36.90
12-02-2023,65.318,2717.69,31.926,0.111,02.99,170,781.73,118,241.08,66.49,47.01
13-02-2023,65.428,2722.30,20.521,0.110,04.61,171,102.91,118,435.99,69.67,42.28
14-02-2023,65.525,2726.16,21.611,0.097,03.86,171,377.74,118,589.93,71.20,39.88
15-02-2023,65.644,2730.76,22.248,0.119,04.60,171,709.63,118,764.09,72.15,37.86
16-02-2023,65.762,2735.12,23.275,0.118,04.36,172,022.37,118,930.90,71.73,38.26
17-02-2023,65.878,2739.79,21.362,0.116,04.67,172,340.68,119,126.25,68.16,41.83
18-02-2023,65.993,2744.44,21.269,0.115,04.65,172,668.88,119,346.52,70.58,47.37
19-02-2023,66.125,2749.61,21.957,0.132,05.17,173,038.02,119,547.53,71.40,38.88
20-02-2023,66.235,2754.33,20.042,0.110,04.72,173,369.36,119,734.35,70.20,39.58
21-02-2023,66.358,2759.13,22.038,0.123,04.80,173,708.38,119,928.22,70.63,40.39
22-02-2023,66.467,2763.57,21.113,0.109,04.44,174,021.44,120,127.35,70.51,44.85
23-02-2023,66.590,2768.16,23.046,0.123,04.59,174,347.93,120,325.41,71.13,43.15
24-02-2023,66.711,2772.64,23.228,0.121,04.48,174,672.33,120,504.34,72.41,39.94
25-02-2023,66.838,2776.79,26.318,0.127,04.15,174,974.78,120,662.12,72.88,38.02
26-02-2023,66.977,2780.16,35.472,0.139,03.37,175,231.00,120,787.62,76.03,37.24
27-02-2023,67.105,2783.60,32.000,0.128,03.44,175,499.84,120,912.84,78.15,36.40
28-02-2023,67.268,2787.56,35.399,0.163,03.96,175,805.12,121,058.21,77.09,36.71
01-03-2023,67.364,2790.31,30.022,0.096,02.75,176,012.31,121,156.14,75.34,35.61
02-03-2023,67.474,2792.84,37.391,0.110,02.53,176,204.01,121,244.41,75.77,34.89
03-03-2023,67.587,2795.99,30.851,0.113,03.15,176,442.12,121,357.97,75.59,36.05
04-03-2023,67.724,2800.71,24.962,0.137,04.72,176,775.78,121,559.61,70.69,42.72
05-03-2023,67.831,2804.28,25.776,0.107,03.57,177,071.20,121,685.60,82.75,35.29
06-03-2023,68.004,2808.30,37.010,0.173,04.02,177,374.59,121,826.22,75.47,34.98
07-03-2023,68.076,2809.89,38.943,0.072,01.59,177,494.71,121,884.56,75.55,36.69
08-03-2023,68.220,2813.11,38.460,0.144,03.22,177,751.51,122,000.16,79.75,35.90
09-03-2023,68.352,2816.11,37.840,0.132,03.00,177,998.32,122,107.08,82.27,35.64
10-03-2023,68.488,2819.37,35.877,0.136,03.26,178,260.95,122,220.17,80.56,34.69
11-03-2023,68.623,2823.00,31.983,0.135,03.63,178,526.38,122,360.32,73.12,38.61
12-03-2023,68.783,2827.47,30.783,0.160,04.47,178,915.72,122,489.41,87.10,28.88
13-03-2023,68.882,2830.63,26.943,0.099,03.16,179,139.76,122,631.77,70.90,45.05
14-03-2023,68.985,2833.71,28.760,0.103,03.08,179,345.94,122,755.65,66.94,40.22
15-03-2023,69.093,2837.11,27.318,0.108,03.40,179,608.73,122,878.76,77.29,36.21
16-03-2023,69.212,2840.63,29.074,0.119,03.52,179,878.43,123,008.44,76.62,36.84
17-03-2023,69.330,2844.49,26.290,0.118,03.86,180,162.06,123,159.02,73.48,39.01
18-03-2023,69.446,2846.03,64.779,0.116,01.54,180,267.13,123,231.54,68.23,47.09
19-03-2023,69.544,2852.85,12.358,0.098,06.82,180,741.67,123,489.68,69.58,37.85
20-03-2023,69.644,2856.91,21.182,0.100,04.06,181,044.06,123,649.32,74.48,39.32
21-03-2023,69.744,2860.37,24.855,0.100,03.46,181,299.27,123,777.17,73.76,36.95
22-03-2023,69.853,2863.72,27.982,0.109,03.35,181,519.83,123,901.29,65.84,37.05
23-03-2023,69.947,2866.56,28.465,0.094,02.84,181,707.50,123,994.30,66.08,32.75
24-03-2023,70.020,2869.19,23.871,0.073,02.63,181,878.84,124,089.14,65.15,36.06
25-03-2023,70.103,2872.21,23.636,0.083,03.02,182,073.84,124,214.14,64.57,41.39
26-03-2023,70.182,2875.13,23.267,0.079,02.92,182,263.79,124,356.46,65.05,48.74
27-03-2023,70.292,2878.98,24.571,0.110,03.85,182,579.68,124,496.25,82.05,36.31
28-03-2023,70.414,2882.05,34.176,0.122,03.07,182,812.75,124,596.03,75.92,32.50
29-03-2023,70.523,2885.14,30.337,0.109,03.09,183,029.05,124,716.14,70.00,38.87
30-03-2023,70.631,2888.24,29.961,0.108,03.10,183,246.05,124,836.64,70.00,38.87
31-03-2023,70.718,2891.17,25.536,0.087,02.93,183,438.81,124,945.64,65.79,37.20
01-04-2023,70.820,2894.90,23.517,0.102,03.73,183,707.03,125,078.50,71.91,35.62
02-04-2023,70.913,2898.42,22.722,0.093,03.52,183,959.13,125,203.21,71.62,35.43
03-04-2023,71.004,2901.80,23.154,0.091,03.38,184,211.62,125,319.68,74.70,34.46
04-04-2023,71.093,2905.01,23.844,0.089,03.21,184,445.66,125,425.00,72.91,32.81
05-04-2023,71.176,2908.20,22.376,0.083,03.19,184,667.01,125,563.57,69.39,43.44
06-04-2023,71.262,2911.89,20.043,0.086,03.69,184,917.56,125,739.88,67.90,47.78
07-04-2023,71.348,2915.86,18.630,0.086,03.97,185,198.00,125,890.22,70.64,37.87
08-04-2023,71.444,2919.97,20.088,0.096,04.11,185,467.53,126,090.83,65.58,48.81
09-04-2023,71.515,2922.97,20.353,0.071,03.00,185,665.32,126,240.53,65.93,49.90
10-04-2023,71.585,2926.02,19.738,0.070,03.05,185,865.34,126,386.53,65.58,47.87
11-04-2023,71.668,2929.34,21.500,0.083,03.32,186,080.81,126,521.22,64.90,40.57
12-04-2023,71.749,2932.37,22.990,0.081,03.03,186,293.91,126,637.48,70.33,38.37
13-04-2023,71.829,2935.57,21.500,0.080,03.20,186,504.44,126,771.43,65.79,41.86
14-04-2023,71.898,2938.32,21.578,0.069,02.75,186,689.49,126,892.87,67.29,44.16
15-04-2023,71.981,2941.16,25.134,0.083,02.84,186,872.90,127,021.10,64.58,45.15
16-04-2023,72.046,2943.10,28.814,0.065,01.94,186,996.23,127,096.51,63.57,38.87
17-04-2023,72.119,2945.80,23.252,0.073,02.70,187,175.83,127,219.04,66.52,45.38
18-04-2023,72.182,2948.22,22.388,0.063,02.42,187,335.55,127,334.89,66.00,47.87
19-04-2023,72.238,2950.40,22.092,0.056,02.18,187,480.19,127,424.27,66.35,41.00
20-04-2023,72.287,2952.26,22.656,0.049,01.86,187,604.46,127,491.36,66.81,36.07
21-04-2023,72.328,2953.74,23.824,0.041,01.48,187,700.60,127,564.21,64.96,49.22
22-04-2023,72.374,2955.54,21.978,0.046,01.80,187,817.33,127,649.93,64.85,47.62
23-04-2023,72.417,2956.88,27.597,0.043,01.34,187,902.57,127,698.06,63.61,35.92
24-04-2023,72.470,2958.59,26.655,0.053,01.71,188,014.22,127,759.28,65.29,35.80
25-04-2023,72.522,2960.23,27.268,0.052,01.64,188,121.03,127,832.59,65.13,44.70
26-04-2023,72.609,2963.66,21.813,0.087,03.43,188,347.27,127,981.18,65.96,43.32
27-04-2023,72.700,2967.40,20.925,0.091,03.74,188,590.78,128,120.31,65.11,37.20
28-04-2023,72.767,2970.01,22.077,0.067,02.61,188,771.78,128,211.40,69.35,34.90
29-04-2023,72.834,2972.48,23.328,0.067,02.47,188,932.26,128,329.19,64.97,47.69
30-04-2023,72.889,2974.59,22.417,0.055,02.11,189,070.47,128,432.64,65.50,49.03
01-05-2023,72.956,2977.20,22.077,0.067,02.61,189,241.22,128,525.19,65.42,35.46
02-05-2023,73.002,2978.59,28.460,0.046,01.39,189,333.21,128,573.01,66.18,34.40
03-05-2023,73.053,2980.39,24.367,0.051,01.80,189,451.99,128,648.18,65.99,41.76
04-05-2023,73.101,2982.24,22.314,0.048,01.85,189,573.81,128,737.46,65.85,48.26
05-05-2023,73.174,2985.24,20.927,0.073,03.00,189,771.75,128,881.10,65.98,47.88
06-05-2023,73.247,2988.21,21.138,0.073,02.97,189,967.32,129,018.49,65.85,46.26
07-05-2023,73.327,2990.93,25.294,0.080,02.72,190,149.83,129,106.48,67.10,32.35
08-05-2023,73.382,2992.32,34.029,0.055,01.39,190,244.57,129,157.80,68.16,36.92
09-05-2023,73.431,2994.01,24.935,0.049,01.69,190,353.29,129,218.18,64.33,35.73
20-05-2023,73.537,2999.44,16.788,0.106,05.43,190,678.06,129,448.41,59.81,42.40
31-05-2023,73.644,3004.88,16.915,0.107,05.44,191,003.43,129,679.07,59.81,42.40
01-06-2023,73.652,3005.32,15.636,0.008,00.44,191,029.75,129,697.65,59.81,42.22
15-06-2023,73.767,3011.75,14.333,0.115,03.46,191,430.58,129,991.55,57.78,42.85
30-06-2023,73.883,3019.18,14.333,0.116,03.46,191,830.58,130,291.55,57.78,42.85
01-07-2023,73.889,3019.54,14.333,0.006,00.36,191,851.51,130,306.50,58.15,41.54
15-07-2023,74.005,3011.75,14.999,0.116,06.68,192,237.58,130,571.55,57.78,42.85
31-07-2023,74.122,3032.90,14.999,0.117,06.68,192,635.07,130,861.21,58.65,41.52
01-08-2023,74.128,3033.26,14.999,0.006,00.36,192,890.51,131,306.50,58.15,41.54
16-08-2023,74.253,3040.18,15.535,0.125,06.92,193,286.26,131,608.83,57.19,43.69
31-08-2023,74.370,3047.12,14.499,0.117,06.94,193,701.41,131,899.34,59.82,41.86
01-09-2023,74.379,3047.57,17.200,0.009,00.45,193,728.20,131,918.30,59.54,42.14
16-09-2023,74.494,3054.16,15.008,0.115,06.59,194,113.45,132,204.17,58.46,43.38
30-09-2023,74.611,3060.62,15.576,0.117,06.46,194,498.27,132,468.13,59.57,40.86
01-10-2023,74.620,3061.08,16.826,0.009,00.46,194,525.55,132,487.60,59.31,42.32
07-10-2023,74.847,3068.48,26.381,0.227,07.40,194,998.19,132,695.69,63.87,28.12
08-10-2023,74.898,3070.45,22.264,0.051,01.97,195,127.62,132,789.34,65.70,47.54
16-10-2023,75.372,3089.90,20.958,0.474,09.45,196,484.84,133,554.70,69.78,39.35
17-10-2023,75.449,3092.13,29.695,0.077,02.23,196,646.63,133,618.26,72.55,28.50
19-10-2023,75.580,3096.44,26.139,0.131,04.31,196,935.66,133,807.08,67.06,43.81
20-10-2023,75.719,3101.38,24.198,0.139,04.94,197,311.10,133,991.69,76.00,37.37
21-10-2023,75.794,3103.78,26.875,0.075,02.40,197,462.13,134,100.03,62.93,45.14
22-10-2023,75.884,3107.11,23.243,0.090,03.33,197,676.12,134,206.72,64.26,32.04
27-10-2023,76.270,3121.76,27.002,0.136,09.65,197,983.44,134,382.49,66.09,37.80
29-10-2023,76.479,3128.00,23.777,0.097,08.24,199,037.09,135,121.09,64.88,45.48
30-10-2023,76.571,3130.73,28.982,0.092,02.73,199,213.86,135,201.52,64.75,29.46
31-10-2023,76.633,3132.56,29.137,0.062,01.83,199,332.48,135,255.51,64.82,29.50
01-11-2023,76.729,3135.96,24.282,0.096,03.40,199,587.34,135,365.13,74.96,32.24
06-11-2023,77.121,3147.59,28.987,0.392,11.63,200,346.08,135,724.26,65.24,30.88
13-11-2023,77.698,3167.66,24.724,0.577,20.07,201,786.70,136,486.92,71.78,38.00
19-11-2023,78.379,3187.05,30.204,0.681,19.39,203,164.55,137,308.86,71.06,42.39
25-11-2023,79.154,3205.84,35.471,0.775,18.79,204,589.77,137,973.65,75.85,35.38
30-11-2023,79.900,3219.36,47.453,0.746,13.52,205,706.39,138,448.61,82.59,35.13
01-12-2023,80.076,3222.51,48.051,0.176,03.15,205,962.86,138,550.01,81.42,32.19
10-12-2023,81.371,3248.44,42.950,1.295,25.93,207,894.39,139,480.90,74.49,35.90
16-12-2023,82.194,3266.80,38.550,0.823,18.36,209,246.24,140,080.90,73.63,32.68
25-12-2023,83.286,3293.62,35.016,1.092,26.82,211,219.66,141,235.23,73.58,43.04
31-12-2023,84.033,3312.51,34.008,0.747,18.89,212,569.16,141,969.11,71.44,38.85
01-01-2024,84.124,3315.19,29.201,0.091,02.68,212,763.08,142,064.09,72.36,35.44
08-01-2024,85.356,3341.02,41.019,1.232,25.83,214,811.40,143,188.99,79.30,43.55
12-01-2024,86.050,3355.79,40.409,0.694,14.77,216,042.63,143,692.94,83.36,34.12
15-01-2024,86.531,3369.08,31.126,0.481,13.29,217,139.72,144,206.33,82.55,38.63
31-01-2024,88.797,3438.88,27.919,2.266,69.80,222,357.97,147,569.29,74.76,48.18
01-02-2024,88.915,3443.00,24.631,0.118,04.12,222,666.23,147,761.36,74.82,46.62
02-02-2024,89.052,3447.69,25.122,0.137,04.69,223,008.79,147,976.07,73.04,45.78
07-02-2024,89.658,3471.16,22.205,0.606,23.47,224,781.95,149,045.83,75.55,45.58
14-02-2024,90.670,3501.90,28.312,1.012,30.74,227,032.43,150,457.41,73.21,45.92
29-02-2024,92.261,3564.92,21.712,1.591,63.02,231,683.94,153,216.43,73.81,43.78
01-03-2024,92.425,3571.30,22.107,0.164,06.38,232,111.34,153,529.75,66.99,49.11
15-03-2024,93.965,3631.30,22.073,1.540,60.00,236,130.74,156,476.35,66.99,49.11
31-03-2024,95.506,3693.22,21.403,1.541,61.92,240,120.86,159,527.15,64.44,49.27
14-04-2024,96.527,3736.61,20.236,1.021,43.39,242,922.12,161,503.56,64.56,45.55
30-04-2024,97.841,3793.32,19.927,1.314,56.71,246,608.27,163,993.13,65.00,43.90
31-05-2024,98.483,3827.49,18.510,1.956,90.88,248,222.24,166,165.70,58.32,51.30
30-06-2024,98.745,3849.58,10.200,0.262,22.09,249,520.91,167,304.00,58.79,51.53
31-07-2024,98.980,3870.97,09.448,0.235,21.39,250,776.72,168,406.01,58.71,51.52
31-08-2024,99.215,3893.21,09.087,0.235,22.24,252,098.00,169,522.24,59.41,50.19
30-09-2024,99.662,3921.95,13.376,0.447,28.74,253,955.47,170,826.75,64.63,45.39
